TIME_MESSAGE,MESSAGE,REGION,MESSAGE TYPE,CATEGORY
2022-06-16 5:57:54 AM,"VRCC-06/16/2022 05:57: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2811MW, PK=2210MW, RR=36MW, NetOpMargin: AM=565, PM=369, EVE=393 Highest Unit O/L: TVI U @169 MW Derated Plant: EDC = 360 MW, TPC = 82 MW [WEBSMS]",CVIS,other,plant
2022-06-16 5:47:51 AM,"LEYTE ACC-06/16/22 05:48: KANANGA CS, EDC-UMPP unit #3 cut-out from the system at 2318H (part of plant testing). Weather: Fair.",CVIS,outage,weather
2022-06-16 5:35:00 AM,"LRCC-06/16/2022 05:29: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13181MW, PK=11199MW, RR=424MW, NetOpMargin: AM=1558, PM=1090, EVE=1910 Highest Unit O/L: GNPD 1 @668MW Derated Plant: GMEC 2 @280MW  [WEBSMS]",CLUZ,other,plant
2022-06-16 5:02:03 AM,"MRCC-06/16/2022 04:55: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2878MW, PK=1960MW, RR=59MW, NetOpMargin: AM=839, PM=748, EVE=837 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit. Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@174MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@270MW. [WEBSMS]",CMIN,other,plant
2022-06-16 4:03:58 AM,"PANAY ACC-06/16/22 04:00: NABAS SS, Malay 69/13.2 kV T1 (30MVA) (CO) (5XF01MLA), TIME IN: 03:59:00, RELAY: OCR activated, WEATHER: FAIR; Restored upon clearance from MTD-B.",CVIS,restoration,transformer
2022-06-16 4:00:32 AM,"PANAY ACC-06/16/22 03:39: NABAS SS, Malay 69/13.2 kV T1 (30MVA) (CO) (5XF01MLA), TIME OUT: 03:36:00, RELAY: OCR activated, load: 13.6MW; WEATHER: FAIR; Affected by a heavy line fault along 13.2kV feeder 12 of AKELCO.",CVIS,outage,plant
2022-06-15 11:45:05 PM,LRCC-06/15/2022 23:41: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line de-energized at 2341H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-15 10:43:25 PM,"LEYTE ACC-06/15/22 22:46: KANANGA CS, EDC-UMPP unit #3 cut-in to the system at 2217H, for testing. Weather: Fair. ",CVIS,other,weather
2022-06-15 9:56:30 PM,LRCC-06/15/2022 21:51: San Esteban 100MVA T01 energized at 2147H (Unplanned Outage).  [WEBSMS],CLUZ,outage,transformer
2022-06-15 9:42:50 PM,"NEGROS ACC: 06/15/2022, 34.5kV Amlan-AHEP Line(0.3MW) auto tripped at 2128H with ind.; Z1 AB 17.43KM.",CVIS,outage,plant
2022-06-15 9:42:48 PM,LRCC-06/15/2022 21:42: San Esteban 100MVA T01 tripped at 2134H (Unplanned Outage).  [WEBSMS],CLUZ,outage,transformer
2022-06-15 7:48:33 PM,"LEYTE ACC-06/15/22 19:58: ORMOC CONVERTER STATION SS,350kV Leyte Luzon, Blocked/Deblocked at 1931H/1941H,on normal power flow per RTD.WEATHER: FAIR",CVIS,other,line
2022-06-15 6:12:10 PM,"VRCC-06/15/2022 18:10: 138KV Samboan 50MVA TR#2 energized @ 1806H,  APMS activity completed.  [WEBSMS]",CVIS,other,transformer
2022-06-15 6:12:09 PM,"VRCC-06/15/2022 18:06: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2530MW, PK=2035MW, RR=36MW, NetOpMargin: EVE=399 Highest Unit O/L:  TVI U @169 MW Derated Plant: EDC = 360 MW, TPC = 82 MW [WEBSMS]",CVIS,other,plant
2022-06-15 5:46:32 PM,"LRCC-06/15/2022 17:46: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12634MW, PK=10327MW, RR=405MW, NetOpMargin: EVE=1902 Highest Unit O/L: GNPD 1 @668MW Derated Plant:  GMEC 2 @ 280MW [WEBSMS]",CLUZ,other,plant
2022-06-15 5:02:25 PM,"MRCC-06/15/2022 16:50: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2678MW, PK=1945MW, RR=59MW, NetOpMargin: EVE=631 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit. Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@174MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@135MW. [WEBSMS]",CMIN,other,plant
2022-06-15 4:36:15 PM,"LEYTE ACC-06/15/22 16:39: CALBAYOG SS,Calbayog-Bliss 69 kV Line,Deenergized/Energized at 1540H/1558H,load=2.6mw, Pre-arranged activity as per PANR No.: VIS-LEY_2022-06-0004. WEATHER: FAIR",CVIS,other,line
2022-06-15 4:36:11 PM,LRCC-06/15/2022 16:32: Subic (Cawago)-Botolan 230kV Line tripped & reclosed at 1620H (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-15 1:51:53 PM,"LEYTE ACC-06/15/22 13:56: ORMOC CONVERTER STATION SS, 350kV HVDC manually blocked/deblocked at 1331H/1341H on reverse power flow per Visayas requirement. Weather: Fair.   ",CVIS,other,line
2022-06-15 1:18:21 PM,"LRCC-06/15/2022 13:08: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13049MW, PK=11306MW, RR=461MW, NetOpMargin: PM=1282, EVE=1902 Highest Unit O/L: GNPD 1 @668MW Derated Plant: GMEC 2 @ 280MW [WEBSMS]",CLUZ,other,plant
2022-06-15 1:06:51 PM,"VRCC-06/15/2022 13:02: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2747MW, PK=2340MW, RR=36MW, NetOpMargin: PM=371, EVE=399 Highest Unit O/L: TVI U @169 MW Derated Plant: EDC = 360 MW, TPC = 82 MW [WEBSMS]",CVIS,other,plant
2022-06-15 11:22:36 AM,"NEGROS ACC: 06/15/2022, 69kV Bacolod-Silay Sub T/L (54.2  MW) auto-tripped at 1057H with indication L3, 3.3km. FFHC,HPC,SILAY SOLAR and VMC-Cogen isolated. Restored at 1107H . Customer owned and maintained line.",CVIS,restoration,plant
2022-06-15 11:22:34 AM,"NEGROS ACC: 06/15/2022, 69kV Bacolod-Silay Sub T/L (54.2  MW) auto-tripped at 1057H with indication L3, 3.3km. FFHC,HPC,SILAY SOLAR and VMC-Cogen isolated. Restored at 1107H. Customer owned and maintained line.",CVIS,restoration,plant
2022-06-15 10:57:49 AM,"MRCC-06/15/2022 10:46: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2706MW, PK=2040MW, RR=59MW, NetOpMargin: PM=584, EVE=656 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit. Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@55MW, Ag7@26MW, Pul4@174MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@135MW. [WEBSMS]",CMIN,other,plant
2022-06-15 6:29:18 AM,"LEYTE ACC-06/15/22 06:39: CALBAYOG SS, 69kV Gandara Feeder de-energized/re-energized at 0601H/0615H, pre-arranged activity (0601H-1800H). Load=2.0MW. Weather: Fair. ",CVIS,restoration,plant
2022-06-15 6:26:07 AM,VRCC-06/15/2022 06:18: 138KV Samboan 50MVA TR#2 manually open @0610H for APMS.  [WEBSMS],CVIS,other,transformer
2022-06-15 6:25:49 AM,LRCC-06/15/2022 06:23: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line restored at 0622H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-15 5:39:17 AM,LRCC-06/15/2022 05:35: Binan 300MVA T03 restored at 0534H. (Planned Outage)  [WEBSMS],CLUZ,restoration,transformer
2022-06-15 5:18:58 AM,"MRCC-06/15/2022 05:09: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2729MW, PK=1990MW, RR=59MW, NetOpMargin: AM=680, PM=632, EVE=674 Highest Unit O/L: GNPKU1&U2@138MW each; Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@80MW, Ag7@20MW, Pul4@174MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@135MW. [WEBSMS]",CMIN,other,plant
2022-06-15 4:36:08 AM,LRCC-06/15/2022 04:30: Weather Update: Ridge of High Pressure Area extending over Northern and Central Luzon. Easterlies affecting the eastern section of Mindanao.  [WEBSMS],CLUZ,other,weather
2022-06-15 2:48:42 AM,LRCC-06/15/2022 02:43: Botolan 230V Bus 1 energized at 0243H (Planned Outage).  [WEBSMS],CLUZ,outage,plant
2022-06-15 12:17:57 AM,LRCC-06/15/2022 00:09: Binan 300MVA T03 de-energized at 0008H. (Planned Outage)  [WEBSMS],CLUZ,outage,transformer
2022-06-15 12:04:24 AM,LRCC-06/15/2022 00:03: Botolan 230V Bus 1 de-energized at 0002H. (Planned Outage)  [WEBSMS],CLUZ,outage,plant
2022-06-14 11:40:55 PM,LRCC-06/14/2022 23:32: Quezon(Balintawak)-Dona Imelda(Araneta) 230kV Line de-energized at 2332H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-14 10:33:06 PM,LRCC-06/14/2022 22:30: Dasmarinas-Las Pinas(Zapote) 230kV Line 1 restored at 2226H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-14 10:33:04 PM,LRCC-06/14/2022 22:26: Dasmarinas-Las Pinas(Zapote) 230kV Line 1 tripped at 2215H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-14 8:35:00 PM,LRCC-06/14/2022 20:24: Balingueo-Payocpoc 230kV Line restored at 2017H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-14 8:34:58 PM,LRCC-06/14/2022 20:24: Bauang-Payocpoc 230kV Line restored at 2002H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-14 8:12:57 PM,LRCC-06/14/2022 20:07: Balingueo-Payocpoc 230kV Line tripped at 1918H. Tripped at Payocpoc side only. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-14 7:43:14 PM,LRCC-06/14/2022 19:40: Hermosa-Mexico 230kV Line 2 restored at 1938H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-14 7:43:12 PM,LRCC-06/14/2022 19:36: Hermosa-Mexico 230kV Line 2 tripped at 1932H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-14 7:33:07 PM,LRCC-06/14/2022 19:32: Bauang-Payocpoc 230kV Line tripped at 1918H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-14 5:32:10 PM,"LEYTE ACC-06/14/22 17:40: PARANAS SS, 69kV Taft Feeder tripped/restored at 1724H/1725H, ind.: Phase-B/N & F.D.=88.06kms. Load=10.4MW. Weather: Fair. ",CVIS,restoration,plant
2022-06-14 5:13:10 PM,"MRCC-06/14/2022 17:01: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2700MW, PK=1960MW, RR=59MW, NetOpMargin: EVE=681 Highest Unit O/L: GNPKU1&U2@138MW each; Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@80MW, Ag7@41MW, Pul4@189MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@135MW. [WEBSMS]",CMIN,other,plant
2022-06-14 4:53:07 PM,VRCC-06/14/2022 16:53: Colon SS 69 kV Sibonga Feeder re-energized at 1652H  [WEBSMS],CVIS,restoration,line
2022-06-14 4:53:05 PM,"VRCC-06/14/2022 16:46: Colon SS 69 kV Sibonga Feeder tripped at 1637H, load involved 37.7 MW  [WEBSMS]",CVIS,outage,plant
2022-06-14 4:09:41 PM,"LEYTE ACC-06/14/22 16:19: ISABEL SS, Isabel - PASAR 138kV Line 1 re-energized at 1604H, pre-arranged activity completed (customers request). Weather: Fair. ",CVIS,restoration,line
2022-06-14 4:06:12 PM,LRCC-06/14/2022 16:03: Malaya 2 reserve shutdown at 1601H (Planned Outage)  [WEBSMS],CLUZ,outage,plant
2022-06-14 3:34:27 PM,LRCC-06/14/2022 15:27: Masinloc 3 online at 1520H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,plant
2022-06-14 2:45:48 PM,"PANAY ACC-06/14/22 14:28: BUENAVISTA SS, Buenavista-San Lorenzo 69kv Line (CO) (5LI1BVI-SLW), TIME IN: 14:27:00, WEATHER: FAIR; Isolated due to line fault along 69kV Ingore-Buenavista TL.",CVIS,other,line
2022-06-14 2:45:46 PM,"PANAY ACC-06/14/22 14:: BUENAVISTA SS, Buenavista-San Lorenzo 69kv Line (CO) (5LI1BVI-SLW), TIME IN: 14:27:00, WEATHER: FAIR; Isolated due to line fault along 69kV Ingore-Buenavista TL.",CVIS,other,line
2022-06-14 2:45:45 PM,"PANAY ACC-06/14/22 14:25: BUENAVISTA SS, Buenavista-San Lorenzo 69kv Line (CO) (5LI1BVI-SLW), TIME IN: 14:24:00, WEATHER: FAIR; affected due to line fault along 69kV Ingore-Buenavista TL.",CVIS,other,line
2022-06-14 2:45:43 PM,"PANAY ACC-06/14/22 14:21: BUENAVISTA SS, Buenavista-Ingore 69kV Line (5LI1BVI-INR), TIME IN: 14:20:00, RELAY: BN, 13.4kms., WEATHER: FAIR; Momentary line fault, delayed restoration due to communication problem",CVIS,other,line
2022-06-14 2:35:41 PM,"PANAY ACC-06/14/22 14:18: BUENAVISTA SS, Buenavista-Ingore 69kV Line (5LI1BVI-INR), TIME OUT: 02:11:00, RELAY: BN, 13.4kms., WEATHER: FAIR; Under investigation.",CVIS,outage,line
2022-06-14 2:35:39 PM,"PANAY ACC-06/14/22 14:18: BUENAVISTA SS, Buenavista-San Lorenzo 69kv Line (CO) (5LI1BVI-SLW), TIME OUT: 14:11:00, WEATHER: FAIR; Isolated due to line fault along 69kV Ingore-Buenavista TL.",CVIS,outage,line
2022-06-14 2:35:37 PM,"PANAY ACC-06/14/22 14:18: BUENAVISTA SS, Buenavista-GUIMELCO 69kV Line (CO (5LI1BVI-GUI), TIME OUT: 14:11:00, WEATHER: FAIR; Load: 6.4MW; Isolated due to line fault along 69kV Ingore-Buenavista TL.",CVIS,outage,plant
2022-06-14 2:22:09 PM,"NEGROS ACC: 06/14/2022, 69kV Cadiz-VMC Sub T/L restored at 1417H. Customer owned and maintained line.",CVIS,restoration,line
2022-06-14 2:12:06 PM,"NEGROS ACC: 06/14/2022, 69kV Cadiz-VMC Sub T/L (4.72MW) auto-tripped at 1403H with indication; Z1 CN, 12.14km. VMC & NNBP isolated. Customer owned and maintained line.",CVIS,outage,plant
2022-06-14 1:10:16 PM,"VRCC-06/14/2022 13:00: GRID UPDATE AS OF 1:00 PM System Condition: CAP=2747MW, PK=2190MW, RR=37MW, NetOpMargin: PM=521, EVE=410 Highest Unit O/L: TVI at 169 MW per unit, Derated Plant: EDC at 360, TPC at 82 MW [WEBSMS]",CVIS,other,plant
2022-06-14 11:54:25 AM,"MRCC-06/14/2022 11:41: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2723MW, PK=2100MW, RR=59MW, NetOpMargin: PM=564, EVE=646 Highest Unit O/L: GNPKU1&U2@138MW each; Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@156MW, Ag5@42MW, Ag6@60MW, Ag7@26MW, Pul4@189MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@135MW. [WEBSMS]",CMIN,other,plant
2022-06-14 11:18:11 AM,"PANAY ACC-06/14/22 10:27: PANIT-AN SS, Panit-an-Roxas 69KV (5LI1PNT-ROX), TIME IN: 10:24:00, RELAY: OCR CN,  Leaning bamboo pole between Str#073 and 074 at Brgy. Lauaan, Roxas City",CVIS,other,plant
2022-06-14 10:41:14 AM,"PANAY ACC-06/14/22 10:28: PANIT-AN SS, Panit-an-Roxas 69KV (5LI1PNT-ROX), TIME IN: 10:24, RELAY: OCR CN,Cause: Leaning bamboo pole between Str#073 and 074 at Brgy. Lauaan, Roxas City",CVIS,other,plant
2022-06-14 10:31:08 AM,"PANAY ACC-06/14/22 10:23: PANIT-AN SS, Panit-an-Circuit 124 69kV Tie Line (CO) (5LI1PNT-CKT), TIME IN: 10:19, Isolated due to tripping of Panitan 69kV bus2",CVIS,outage,line
2022-06-14 10:31:07 AM,"PANAY ACC-06/14/22 10:16: PANIT-AN SS, 69kV Bus 2 Panitan SS, TIME IN: 10:14, RELAY: OCR phase C, Cause: under investigation",CVIS,other,line
2022-06-14 9:59:30 AM,LRCC-06/14/2022 09:54: Pagbilao 2 runback from 284MW to 55MW at 0939H. Lowest Frequency is 59.40Hz and sudden runup from 58MW to 279MW at 0942H. Highest Frequency is 60.49Hz  [WEBSMS],CLUZ,other,plant
2022-06-14 9:59:24 AM,"PANAY ACC-06/14/22 09:18: PANIT-AN SS, Panit-an-Roxas 69KV (5LI1PNT-ROX),Load:22.45MW; TIME OUT: 09:13:00 , RELAY: OCR CN, Cause: under investigation",CVIS,outage,plant
2022-06-14 9:30:57 AM,"PANAY ACC-06/14/22 09:17: PANIT-AN SS, Panit-an-Circuit 124 69kV Tie Line (CO) (5LI1PNT-CKT),Load:3.87MW; TIME OUT: 09:13, Isolated due to tripping of Panitan 69kV bus2",CVIS,outage,plant
2022-06-14 5:59:42 AM,"VRCC-06/14/2022 05:58: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2811MW, PK=2118MW, RR=36MW, NetOpMargin: AM=657, PM=521, EVE=420 Highest Unit O/L: TVI U @169 MW Derated Plant: EDC = 360 MW, TPC = 82 MW [WEBSMS]",CVIS,other,plant
2022-06-14 5:56:18 AM,"LRCC-06/14/2022 05:48: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13255MW, PK=11147MW, RR=445MW, NetOpMargin: AM=1663, PM=1182, EVE=1726 Highest Unit O/L: Dinginin 1 at 668MW Derated Plant: GMEC 2 at 280MW, Calaca 1 at 175MW [WEBSMS]",CLUZ,other,plant
2022-06-14 4:49:20 AM,"MRCC-06/14/2022 04:33: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2721MW, PK=2035MW, RR=81MW, NetOpMargin: AM=605, PM=539, EVE=627 Highest Unit O/L: GNPOWER U1&U2@138MW each Derated Plant: Ag1@55MW, Ag2@85MW, Ag4@156MW, Ag5@42MW, Ag6@60MW, Ag7@26MW, Pul4@150MW, MGPP@80MW, STEAG@200MW,  TSI@135MW, SMCPC@270MW, FDC@245.5MW, MCC@100MW, SEC1@100MWGNPOWER@276MW.  [WEBSMS]",CMIN,other,plant
2022-06-14 2:50:37 AM,"PANAY ACC-06/14/22 02:44: NABAS SS, Nabas Sapian 69 kV L1 (5LI1NBS-SPN), TIME IN: 02:39:00",CVIS,other,line
2022-06-14 2:37:08 AM,"PANAY ACC-06/14/22 02:10: NABAS SS, Nabas Sapian 69 kV L1 (5LI1NBS-SPN), TIME OUT: 02:05:00, RELAY: TRIP CN 68.9KMS, Load: 22.5mw, under investigation, WEATHER: FAIR",CVIS,outage,line
2022-06-14 1:30:01 AM,LRCC-06/14/2022 01:29: Quezon - Dona Imelda 230kV Line restored at 0114H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-14 12:52:37 AM,"LEYTE ACC-06/14/22 00:55: ORMOC CONVERTER STATION SS, 350kV HVDC manually blocked/deblocked at 2333H/0041H on normal power flow per Visayas requirement. Weather: Fair. ",CVIS,other,line
2022-06-13 10:31:28 PM,VRCC-06/13/2022 22:26: TVI unit# 2 cut-in @2225H.  [WEBSMS],CVIS,other,plant
2022-06-13 5:59:51 PM,"VRCC-06/13/2022 18:00: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2356MW, PK=2092MW, RR=29MW, NetOpMargin: EVE=235 Highest Unit O/L: TVI U1 at 169 MW, Derated Plant: EDC at 360, TVI at 169, TPC at 82 MW [WEBSMS]",CVIS,other,plant
2022-06-13 5:28:41 PM,"PANAY ACC-06/13/22 17:21: STA. BARBARA SS, Sta. Barbara-Miagao 69 kV Line (5LI1SBA-SJD), TIME OUT: 17:12:00, TIME IN: 17:20:00, RELAY: BN 44.9kms., ld=1.7MW; WEATHER: FAIR; Momentary line fault. Delayed restoration due to communication problem.",CVIS,outage,plant
2022-06-13 5:28:39 PM,"LRCC-06/13/2022 17:24: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12957MW, PK=10573MW, RR=422MW, NetOpMargin: EVE=1962 Highest Unit O/L: GNPD 1 @668MW Derated Plant: Derated Plant: GMEC 2 @ 280MW & Masinloc 3 @ 200MW [WEBSMS]",CLUZ,other,plant
2022-06-13 1:04:39 PM,"VRCC-06/13/2022 13:00: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2584MW, PK=2170MW, RR=40MW, NetOpMargin: PM=374, EVE=235 Highest Unit O/L: TVI U1 at 169 MW, Derated Plant: EDC at 360, TVI at 169 MW, TPC at 82 [WEBSMS]",CVIS,other,plant
2022-06-13 12:19:10 PM,LRCC-06/13/2022 12:19: Dasmarinas-Ternate 115kV Line tripped at 1212H (Unplanned Outage).  [WEBSMS],CLUZ,outage,line
2022-06-13 12:19:09 PM,"LRCC-06/13/2022 12:16: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13134MW, PK=11361MW, RR=462MW, NetOpMargin: PM=1311, EVE=1999 Highest Unit O/L:  GNPD 1 @668MW Derated Plant: GMEC 2 @ 280MW & Masinloc 3 @ 180MW [WEBSMS]",CLUZ,other,plant
2022-06-13 11:56:01 AM,"MRCC-06/13/2022 11:43: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2684MW, PK=2040MW, RR=82MW, NetOpMargin: PM=562, EVE=598 Highest Unit O/L: GNPOWER U1&U2@138MW each Derated Plant: Ag1@55MW, Ag2@70MW, Ag4@134MW, Ag5@42MW, Ag6@60MW, Ag7@26MW, Pul4@160MW, MGPP@78MW, STEAG@200MW,  TSI@135MW, SMCPC@270MW, FDC@245.5MW, MCC@100MW, GNPOWER@276MW.  [WEBSMS]",CMIN,other,plant
2022-06-13 11:20:48 AM,"VRCC-06/13/2022 11:14: ALD activation at 1008H total load involved 160.85 MW, last feeder in at 1059H (VECO Paknaan 312)  [WEBSMS]",CVIS,other,plant
2022-06-13 10:43:56 AM,"PANAY ACC-06/13/22 10:30: PANIT-AN SS, Panit-an-Sapian 69 kV Line (5LI1PNT-SPN), TIME IN: 10:25 ,ALD due to tripping of TVI U2 (169mW)",CVIS,outage,line
2022-06-13 10:33:53 AM,"PANAY ACC-06/13/22 10:25: DINGLE SS, Dingle-Natividad 69 kV L (5LI1DIN-NTV), TIME IN: 10:20:00, RELAY: UFR, ALD due to tripping of TVI U2 (169mW)",CVIS,outage,line
2022-06-13 10:33:51 AM,"PANAY ACC-06/13/22 10:12: PANIT-AN SS, Panit-an-Sapian 69 kV Line (5LI1PNT-SPN),Load:10.2MW, TIME OUT: 10:08,ALD due to tripping of TVI U2 (169mW)",CVIS,outage,plant
2022-06-13 10:33:50 AM,"PANAY ACC-06/13/22 10:12: DINGLE SS, Dingle-Natividad 69 kV L (5LI1DIN-NTV),Load:5.6MW; TIME OUT: 10:08 , RELAY: UFR, ALD due to tripping of TVI U2 (169mW)",CVIS,outage,plant
2022-06-13 10:23:46 AM,"NEGROS ACC: 06/13/2022, 2nd level ALD activation in Negros area at 1008H isolating 69kV Kabankalan-Sipalay Sub T/L(21.35MW) and 69KV Bacolod-Alijis Sub T/L(28.23MW) due to tripping of THVI U2(169MW).",CVIS,outage,plant
2022-06-13 10:23:42 AM,LRCC-06/13/2022 10:23: Las Pinas (Zapote) 300MVA T1 restored at 1022H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,transformer
2022-06-13 10:21:16 AM,"VRCC-06/13/2022 10:15: TVI Unit 2 auto-tripped at 1008H with 169 MW load, First and Second Level ALD activated  [WEBSMS]",CVIS,outage,plant
2022-06-13 6:07:30 AM,"VRCC-06/13/2022 06:03: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2817MW, PK=2136MW, RR=59MW, NetOpMargin: AM=622, PM=543, EVE=404 Highest Unit O/L: TVI at 169 MW per unit. Derated Plant: EDC at 362, TPC at 82 MW [WEBSMS]",CVIS,other,plant
2022-06-13 6:07:27 AM,LRCC-06/13/2022 06:04: Malaya 2 on line at 0601H  (Planned Outage).  [WEBSMS],CLUZ,outage,plant
2022-06-13 5:43:44 AM,"LRCC-06/13/2022 05:38: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13073MW, PK=11079MW, RR=450MW, NetOpMargin: AM=1544, PM=1153, EVE=1827 Highest Unit O/L: GNPD 1 @668MW Derated Plant: GMEC 2 @ 280MW & Masinloc 3 @ 120MW [WEBSMS]",CLUZ,other,plant
2022-06-13 5:20:20 AM,"LRCC-06/13/2022 05:19: Las Pinas (Zapote) 300MVA T2 & T3 restored at 0517H & 0516H, respectively (Planned Outage)  [WEBSMS]",CLUZ,restoration,transformer
2022-06-13 4:45:53 AM,"MRCC-06/13/2022 04:39: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2707MW, PK=1930MW, RR=53MW, NetOpMargin: AM=700, PM=587, EVE=623 Highest Unit O/L: GNPOWER U1 & U2 @ 138MW each unit. Derated Plant: Ag1@55MW, Ag2@85MW, Ag4@134MW, Ag5@42MW, Ag6@80MW, Ag7@26MW, Pul4@160MW, MGPP@80MW, STEAG@200MW, FMP@246MW, GNPK@276MW, MCC@100MW, SMF@105MW, and DCP@135MW. [WEBSMS]",CMIN,other,plant
2022-06-13 4:38:57 AM,LRCC-06/13/2022 04:29: Weather Update: Ridge of High Pressure Area (HPA) extending over the eastern section of Central and Southern Luzon.  [WEBSMS],CLUZ,other,weather
2022-06-13 4:28:53 AM,LRCC-06/13/2022 04:28: Las Pinas 230kV Bus 1 restored at 0421H (Planned Outage). Las Pinas 230kV Bus 2 was likewise energized at 0421H (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-13 3:51:47 AM,LRCC-06/13/2022 03:50: San Jose-Taytay 230kV Line 1 restored at 0347H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-13 12:43:29 AM,LRCC-06/13/2022 00:40: San Jose-Taytay 230kV Line 1 de-energized at 0040H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-06-12 8:49:46 PM,LRCC-06/12/2022 20:47: Botolan-Labrador 230kV Line restored at 2046H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-12 8:46:21 PM,LRCC-06/12/2022 20:42: Botolan 230kV Bus 2 restored at 2041H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-06-12 6:51:49 PM,"VRCC-06/12/2022 18:48: Cebu SS 138 kV Bus 2 energized at 1846H, P and E activity completed  [WEBSMS]",CVIS,other,line
2022-06-12 5:52:11 PM,"LEYTE ACC-06/12/22: MAASIN SS, 69kV Maasin-Baybay back to normal configuration after removal of tripper, TIME IN: 17:47, WEATHER: FAIR",CVIS,other,line
2022-06-12 5:52:09 PM,"VRCC-06/12/2022 17:50: 230 kV Compostela-Daan Bantayan Line 1 energized at 1744H, APMS completed  [WEBSMS]",CVIS,other,line
